id,name,streetAddress,postalAddress,email,addressHeadOffice,tel,cell,fax,businessType,registeredNum,vatNum,Contact Person,registeredName,commencementDate,statusId,comment
306,Mom's Pies 7 Take/Aways,Shop 12  rustenburg  0299,,,,,,,-1,,,,,1/1/03,2,
307,Monat Restaurant,Eufees Rd  Pretoria,,,P.O.Box 1614  Groenkloof  0027,,,,REST,,,,,,2,
998,Monate Fast Foods,515 Fredericka Str  Gezina,P.O. Box 30279  Sunnyside  0132,,,"3,354,431",,,SNACK,,,,,9/1/02,2,
308,Mongolian Grill,Shop 30 Northpark Mall  Rachel De Beer Str,P.O.Box 6841  Pretoria  0001,,,012-5464138,,,-1,,,,Ellanan Inv cc                                    ,1/1/01,2,
678,Mongolian Grill,Cnr Hans Strydom & Heymeadow,P.O. Box 73150  Lynnwoodridge  0040  ,tribalfeast2@gmail.com,,012-9916216,,012-991 6219,REST,,,,Tripanza Trading 100cc                            ,5/1/03,0,
836,Monument Rest,Eeufees Rd  Pta,P.O. Box 1614  Groenkloof,,,3216230,,,REST,,,,,1/1/80,2,
309,Mosaic Fast Foods,Cnr Mosaic & Stormvoel Rd  Silvertondale  Pta,P.O.Box 16136  Atlasville  1465,,,012-8004719,,,FISH,,,,,7/1/01,2,
1279,Mountain Hawk Spur,"Shop 601, Attlyn Mall  Cnr Khoxa & Phudufulu Str  Atteridgeville  0008",P.O. Box 11874  The Tramshed  0126,lizzy@bodybelo.com,,"878,084,163",,"866,065,553",REST,,,,,5/11/09,2,
1247,Mozart Ice Cream Witbank,Shop 3 Highveld Mall  Mandela Drive  Witbank,,thysny@global.co.za,,3488618,,3488618,SNACK,,,,,11/18/08,2,
659,Mozart Menlyn,Shop UF40  Menlyn Shopping Centre,P.O.Box 460  Douglasdale  2165  ,,"Ground Floor, Randpark Building  20 Dover Str  Randburg  2194",012-3681995,,,SNACK,,,,Hargil Trading c.c.                               ,7/1/04,0,
310,Mozzarellas Italian Kitchen,Shop 495  Hatfield Square  Burnette Str,P.O.Box 11411  Hatfield  0028,,,012-3626464,,,REST,,,,Geshad Trade One Pty Ltd                          ,10/1/00,0,
1317,"Mphoza""s Place",80 Celliers Str  Sunnyside  Adverto House,,,,,736172481,,-1,,,,,,-1,
1523,Mr Belllys Fast Foods,Cnr Church & Hamilton Str  Pretoria,,,,012-326 3086,,,SNACK,,,,,6/30/11,2,Old Trianon
311,Mr Flipper Pancakes for Africa,Shop No 4 Hatfield Plaza  Burnett St  Hatfield,P.O.Box 11592  Hatfield  0028,,,012-3628980,,,-1,,,,Advidata Trading 226                              ,11/1/01,2,
312,Mr Pie,15 Nedbank Centre  Voortrekker Rd  Gezina,P.O.Box 23003  Gezina   0031  ,,,012-3356725,,,OTHER,,,,Supreme Pie Bakery                                ,5/2/03,2,
738,Mr. Chicken,274 Schoeman Str,,,,012-3229541,,,SNACK,,,,,5/1/04,2,
313,Mr. Quick,193 Pretorius Str  Pta  0001,,,,012-3230770,,012-3234263,SNACK,,,,,3/15/02,2,
314,Mtunzini Enerprises,10946 Lekhuleni Str  Mamelodi East,P.O.Box 79306  Mamelodi East  Rethabile,,,012-8011685,,,REST,,,,,1/1/03,2,
315,Mubeens T/Aways,80 Job Ave  Eersterust,,,,012-8069342,,,REST,,,,,6/1/02,2,
1272,Mugg & Bean Centurion,Shop GF 20A & 21  Cnr Gordon Hood/Embankment Str  Centurion Boulevard,P.O. Box 33070  Glenstantia  0010,lcoetzee@lantic.net,,"126,639,787",,"880,129,986,877",REST,,,,4th Dimension Hr Solutions                        ,5/1/09,2,
1613,Mugg & Bean Cherrylane,Cnr Middel & Fehrsen  Nieuw Muckleneuk,P.O. Box 2811  Brooklyn Square  Brookllyn  Pta,mbcherrylane@themugg.com,,012-3467428,,012-3467429,REST,,,,,8/24/12,2,
1370,Mugg & Bean Irene,Shop 160  Irene Village Mall  Cnr Nelmapius & Van Ryneveld  Irene,,mbirene@themugg.com,,012-662 2023,,866218542,REST,,,,Higher Calling Foods                              ,5/1/10,2,
316,Mugg & Bean Kolonnade,Zambesi Rd  Montana Park,P.O.Box 3114  Montana  0159,,,012-5485260,,012-5485259,CAFE,,,,Octo Food Investements cc                         ,,2,
1515,Mugg & Bean Mall @ Reds,Mall @ Reds  Cnr Rooihuiskraal & H/Verwoerd Drove,Postnet Suite 239  P/Bag X371  Lynnwood Ridge  0040,ronelle@icon.co.za,,012-656 8987,,866706102,REST,,,,,3/1/11,2,
317,Mugg & Bean Menlyn,Shop UF17 Menly Centre  Cnr Lois & Atterbury   Menlo Park  0201,,,,012-3681250,,,CAFE,,,,Euta Food Investments                             ,11/28/01,2,
318,Mugg & Bean Waterkloof,Shop 13  Cnr Cliff & Muskejaat Str  Waterkloof Ridge Centre,Suite 2  Private Bage 25723  menlo Park  0105,,,012-3474221,,012-3474610,REST,,,,Ck 2001/042150/23                                 ,6/1/03,2,
1371,Mugg & Bean Witbank,Shop 105 Hifhveld Mall  President Str  Witbank,Suite 60  Private Bage X7297  Witbank,mbwitbank@mweb.co.za,,013-697 0035,,"866,497,102",REST,,,,Mahosoze Restauratn                               ,4/26/07,2,
1497,Musanda African Restaurant cc,535 Church Str  Pretoria West,P.O. Box 19590  Pretoria West,musandaa@webmail.co.za,,,724003041,,REST,,,,,1/1/11,2,
960,Mustard By Macrib,Shop 30   Northpark Mall  Rachel De Beer Str,,,,"5,461,097",,"5,461,098",REST,,,,,4/25/06,2,
1006,Mystique,Hotel Str Nr 1  Cullinan  1000,P.O.Box 10,,,"7,340,241",,,REST,,,,,5/1/02,2,
1372,N & L Chinese Take Away,Shop 1  Nina Park Spar Centre,P.O. Box 3679  Wonerboom Poort,,,,"833,496,299",012-335 5341,SNACK,,,,,1/2/10,2,
319,Naledi Bakery,427 Block E  Mabopane,,,,,,,OTHER,,,,,,2,
320,Nando's Eldoraigne,,P.O.Box 11286  Hatfield  0228,,,012-6545514,,,REST,,,,Dunrose Investments                               ,8/1/01,2,
321,Nandos Garankuwa,9105 Pilane Str  Zone 1  GaRankuwa,P.O.Box 39011  Garsfontein East  0060,,,012-7035661,,,SNACK,,,,Neo Foods cc                                      ,10/1/01,2,
322,Nandos Hatfield,Cnr Burnett & Grosvenor St  Hatfield,P.O.Box 11286  Hatfield  0288,,,012-3626616,,,REST,,,,Dunrose Investements 102                          ,7/15/01,2,
323,Nandos Klipfontein,Shop 15 B Highveld Centre  Watermeyer St  Klipfontein,P.O.Box 3149  witbank 1035,,,013-6974843,,,REST,,,,Drawbridge Consulting                             ,12/14/00,2,
324,Nandos Menlyn,Cnr Corobay & Garsfontein Rd  Menlyn,,,,012-3653156,,,REST,,,,Frago Famosa cc                                   ,4/1/00,2,
1641,Nandos OK Cntre,,,,,,,,-1,,,,,,-1,
991,Nandos Saveways,"Crecent Cntr,  Cnr Swartbos & President Str  Die Heuwel  Witbank",,,,013-6561874,,013-6560893,REST,,,,Goldenflame Grill No 2                            ,4/11/06,2,
325,Nandos Silverton,Cnr Pretoria & Buckle  Silverton,,,,012-8044251,,,REST,,,,Avidata Trading                                   ,11/1/00,2,
1181,Nandos Soshanguve,18 Buitekant Street,P.O. Box 3  Bela Bela  0480,,,790 5893/6,,"7,905,894",REST,,,,Zelpy 2702                                        ,1/1/06,2,
326,Nandos Witbank,Shop 49 OK Centre  Cnr Eadie & Botha Str  Witbank,P.O.Box 11286  Hatfield  0028,,,013-6562390,,,SNACK,,,,Armada Trading 008 cc                             ,8/2/02,2,
327,Nandos Zambesi,Cnr Zambesi & Dr Swanepoel  Montana,,,,012-5487600,,012-5489495,-1,,,,Shoca Cacinha                                     ,5/26/01,2,
1518,Nape Labour Law Practioners,450 Rachel De Beer Str  Pretoria North,P.O. Box 18056  Pretoria North,nickey@nape.co.za,,012-5464506,,012-546 9006,-1,,,,,11/1/11,2,
889,Natassa and Melinas Taverna,Shop 38 Brooklyn Square  New Muckleneuk  0181,as above,,,"3,465,317",,,REST,,,,River End Trading                                 ,12/1/05,2,
1491,Nathi's Catering & Events,3426 Meddler Rd  Extension 26  Naurena  2064,P.O. Box 3937  Southgate Mall  2082,hlatshwayoc@telkomsa.net,,012-8033020,,865152758,FUNC,,,,,7/1/11,2,closed end Oct 2012
741,Natural Life,Shop 309 Brooklyn Mall  Bronkhorst Str  Pretoria  ,P.O. Box 100525  Moreletta Plaza  0167,ina.botha@mweb.co.za,,4609159,,866714251,OTHER,,,,PBB Bemarkingsdienste                             ,3/1/05,2,
328,Na-Waals Restaurant,256 St Joseph Ave  Eerstrust,As above,,,012-8069855,,,REST,,,,,1/1/03,2,
745,Nazeers Superette,186 9th Ave  Laudium,,,,,,,-1,,,,,,-1,
1300,Nes Cafe Wonderboom Junction,"Shop G01,Wonderboom Junction ",P.O. Box 32375  Annlin  0066,newcafejunction@gmail.com,,012-5431050,,012-5431016,REST,,,,Rainbow Pepper Trading 47                         ,8/29/09,2,
1640,Netcafe Unitas,Unitas Hospital  Cnr Cantoments & Clifton  Centurion  0076,P.O. Box 763  La Montagne  0184,thinus@thinusjoubert.co.za,,012-342 1474,,012-342 1477,REST,,,,Savannah Beleggings cc                            ,12/1/12,2,Previously Wiesenhof Unitas
964,Netcare at Pta East Hospital,Cnr Garsfontein Rd & Seekat Rd  Moreltta Park,,,,,,,OTHER,,,,,5/1/06,2,
329,New Acropolis Cafe,301 esselen Str  Sunnyside,,,,012-3436457,,,SNACK,,,,,,2,
1263,New Court Take Away,Cnr Schoeman & Schubart St  Pretoria,,,,,,012-3287188,CAFE,,,,,1/1/09,2,
330,News Cafe Centurion,Cnr Jean & Gerhard Ave,P.O.Box 11601  Die Hoewes  1603,,,012-6647201,,,REST,,,,Kronos Investements                               ,10/1/01,2,
837,News Cafe Faerie Glen,Shop 57 Glen Village North  Cnr Hans Strydom/Olympus,P.O. Box 10481  Edenglen    ,newscafebridge@gmail.com,,012-991 1110,,012-9916368,REST,,,,Micromath Trading 33                              ,11/21/02,2,
331,News Cafe Hatfield,Cnr Hilda & Burnett Str  Hatfield Square,P.O.Box 11570  Hatfield  Pta,,,012-3627190,,012-362 7189,REST,,,,,10/1/96,2,
332,News Cafe Menlyn,"Shop 1,2,3 Glen Galleries  Glen Manor Ave  Menlyn",P.O.Box 73099  Lynnwood Ridge,,,012-3482982,,012-3488036,REST,,,,Wavelett Trading 130                              ,12/12/01,2,
1530,News Cafe Witbank,Cnr N4 & Mandela Drive  Del Judor   Witbank  1035,P.O. Box 4506  Atlas Park  Boksburg,colin@acts.co.za,,013-697 1231,,"118,921,482",REST,,,,Fairy Wing Trading 114                            ,3/1/11,2,
1318,News Cafe Wonderboom Junction,Shop G01 Wonderboom Junctions Shop,P.O. Box 32375  Annlin  0066,newscafejunction@gmail.com,,012-5431050,,012-5431016,REST,,,,Rainbow Pepper Trading 47 (Pty) Ltd               ,8/29/09,-1,
937,News Cafe Zambesi,Shop 21  Zambesi Retail Park,P.O. Box 317   Montana Park  0159,,,"8,081,331",,,CAFE,,,,Good News Entertainment                           ,11/16/06,2,
333,Nicks Place,LC De Villiers Sportsground  South Str  Hatfield  Pta,P.O.Box 95302  Waterkloof  0145,,,012-3623254,,,REST,,,,Cherry Creek Trading 46                           ,,2,
334,Nino's Centurion,No 2 Logon Drive  Centurion,P.O.Box 16355  Dowerglen,,,012-6653354,,012-6653357,CAFE,,,,,9/1/01,2,
335,Nino's Hillcrest,Hillcrest Blvd  lynwood Rd  Pta,Suite 1  Private Bag X 1  Menlo Park  0102,,,012-3621182,,,REST,,,,Mariri Trading 52 cc                              ,7/12/03,2,
1203,Noize Boys Tavern & The Catering Boys,Cnr Rachel De Beer & Gen Beyers Str  ,P.O. Box 16130  Pretoria North,Ricardo2010@live.co.za,,"5,654,487",,"5,462,597",REST,,,,,1/3/08,2,
584,Nthateng Trading cc,217 Du Toit Str  Pta  0001,,,,012-3203166,,,REST,,,,,1/1/04,2,
336,Nyati Motors Fast Foods T/Away,Cnr Hardie Muller & Marthinus Las Str,P.O.Box 1464  Rosslyn  0200,,,012-5410278,,,SNACK,,,,,4/2/02,2,
860,O Galitos Centurion,Shop 103 Waterfron  Centurion Lakeside Mall,P.O. Box 10060  Centurion  ,,,6632016,,,REST,,,,Power Push Trading cc                             ,8/1/05,2,
1012,Oak House Guest House,103 Oak Avenue  Cullinan,P.O. Box 1210  Cullinan  1000,,,"3,052,364",,,OTHER,,,,,8/1/01,2,
337,Ocean Basket Atterburg,Atterbury Value Mart  Atterbury Rd  Pta,P.O.Box 8799  Centurion  ,,,012-9914737,,012-9914736,REST,,,,Hansie Kitskos                                    ,4/1/02,2,
1280,Ocean Basket Brits,1 Krokodil Street   Brtis  0250,P.O. Box 14533  Clubview  0014,,,012-250 1564,,865247414,REST,2008/146234/23,,,,10/1/08,2,
338,Ocean Basket Brooklyn,Shop 34  Brookyn Square  Middel Str  Brooklyn,,,,012-4601103,,,REST,,,,Douglas Distribution 16                           ,5/28/01,2,
339,Ocean Basket Centurion,2023 Hendrik Verwoer Drive  Centurion South,Suite 275  Private Bag X844   Silverton,,,,,,REST,,,,Microzone Trading 621                             ,9/1/01,2,
1119,Ocean Basket Centurion Mall,Cnr Lenchen & Heuwel Str,P.O. Box 7771  Johannesburg  2000,,,,,,-1,,,,Mastertrade 324                                   ,9/3/07,2,
340,Ocean Basket Eldoraigne,"Shop 20 Eldoraigne   Village Shopping Centre  Sandy Ave  Eldoraigne, Centurion",P.O.Box 29782  Sunnyside  0132,,,012-6549188,,,REST,,,,Circle Seven Trading 41cc                         ,1/7/03,2,
1207,Ocean Basket Kollonade,"Shop 49, Kolonnade Centre  Zambezi Drive  Montana",P.O. Box 556  Montana Park  0159,,,"5,482,558",,"5,482,559",REST,,,,M.M.M. Musselbound                                ,3/1/98,2,
1118,Ocean Basket Mall@Reds,Hendrik Verwoerd Str  ,P.O.Box 7771  Jhb  2000,,,"6,567,097",,,-1,,,,Mastertrade 346                                   ,8/20/07,2,
1373,Ocean Basket Ninapark,1L Posto Shopping Centre  Cnr Graffenheim & Baite Str,P.O. Box 28610  Sunnyside  0132,emartinis.auditor@gmail.com,,012- 344 1961,,012-344 1990,REST,,,,Bay View Trading 161 cc                           ,9/8/08,2,
726,Ocean Basket Rustenburg,Shop 32 Safarituine Centre  safarituine  Arendweg  Rustenburg,Bus 1550   Rustenburg,,,014-5333266,,,REST,,,,Seriso 394 cc                                     ,11/1/04,2,
1540,Ocean Basket Sunnypark,Cnr Essellen & Travenna Str  Sunnyside,P.O. Box 34068  Glenstantia  Pta  0010,jorge@oceanbasket.com,,012-341 0053,,,REST,,,,Prozisol (Pty) Ltd                                ,2/12/12,2,
1571,Ocean Basket The Grove,"Shop L47, The Grove Shopping Mall  Lynnwood Rd  Pta  0048",P.O. Box 35883  Menlo Park  0102,titanacc@icon.co.za,,012-362 2445,,012-362 1519,REST,,,,Unocron (Pty) Ltd                                 ,4/9/09,2,
341,Ocean Basket Witbank,Saveway Centre  President & Swartbos Ave  Witbank,P.O. Box 36292  Menlo Park  0102,,,013-6903946,,,REST,,,,Zoomba Guns & Rifles cc                           ,4/1/01,2,
1319,Ocean Basket Wonderboom,Cnr Lavender East  Wonderboom,P.O. Box 36210  Menlo Park,,,012-5430401,,,-1,,,,,,2,
838,Ocean Basket Woodhill,Shop 29 Woodlands Boulevard  Cnr Garsfontein Rd & De Villa Bois   Menlyn Drive,P.O. Box 26414  Aracia   pta  0007,WOODLANDS@OCEANBASKET.CO.ZA,,9977130,,9972429,REST,,,,Pashfoods Woodhill cc                             ,1/1/05,2,
749,O'Galito Retaurant Hatfield,367 Hilda Str  Hatfield,P.O. Box 11907  Hatfield  0028,,,3426610,,,-1,,,,,,-1,
1304,O'Hagans Harbeespoort,Portion 3 of Erf 607  Melodie X 22  Hartbeespoort,P.O. Box 11214  Ifafi  0216,,,012-259 0585,,012-259 484,REST,,,,,9/1/09,2,
1055,O'Hagans Hartbeespoort,Cnr RS11 & Ouwdpad Rd  Ifafi,,,,2590250,,2590269,REST,,,,,7/1/06,2,
344,O'Hagans Irish Pub & Grill,Cnr Graffenheim & Britsroad,P.O.Box 54405  Ninapark  Akasia  0156,,,012-5422357,,,REST,,,,Mistic Warrior Trading                            ,12/2/97,2,
342,O'Hagans Montana,Cnr Zambezi & Visvanger,,,,012-5482909,,,REST,,,,Poc Corp 122 Bk                                   ,11/1/00,2,
839,O'Hagans Pta North,Britsweg,P.O. Box 18483  Pta North,,,5422353,,,REST,,,,Kulula 25 Pty Ltd                                 ,2/1/05,2,
343,O'Hagans Warmbaths,Old Pretoria Rd  Warmbaths,P.O.Box 549  Warmbaths  0480,,,014-7365068,,,-1,,,,Botes Caterers                                    ,12/9/96,2,
718,O'Hagans Willows,Cnr Lynnwood & Simon Vermooten Rd,3 Trevor Str  Murrayfield  Pta,,,8072783,,,REST,,,,H&D Lessmann                                      ,10/23/96,2,
948,O'Hagans Willows,Cnr Lynnwood/Simon Vermooted  ,P.O. Box 71351  Die Wilgers  0044,,,8072783,,,REST,,,,,12/1/05,2,
973,Ohasis Rest & Bar,258 von Willich Str  Centurion  0157,,,,6633430,,,REST,,,,,9/1/06,2,
698,Ohio Spur,Hatfield Square,P.O. Box 12905  Hatfield,,,012-3626553,,,REST,,,,Lome Chief Beleggings                             ,1/1/93,2,NOW ILLINOIS SPUR
840,Oklahoma Cafe & S/Market,72 Hendrik Verwoerd Ave  Brits  0250,As above,,,2524067,,,CAFE,,,,,9/1/05,2,
841,Ola Milky Lane Centurion,Embankment Str  Centurion,P.O. Box 39814  Moreleta Park,,,6632728,,,-1,,,,,1/1/97,2,
900,Ola Milky Lane Wonderpark,Shop 353 Wonderpark Shop Centre  Akasia  0118,P.O. Box 13655  Laudium  0037,,,"5,490,798",,3244704,OTHER,,,,Ronaldinho Trading                                ,12/1/05,2,
1182,Old Fashion Fish & Chips,654 Paul Kruger Str  Les Marain,P.O. Box 1857  Wapadrand  0050,RIAAN HENNING@GMAIL.COM,,"3,357,525",,"3,481,074",FISH,,,,h and All Trading                                 ,2/18/08,2,
1216,Old Fashion Fish & Chips,"Zambesi Junction, Shop 24  Block S4 Zambesi Drive  Montana",P.O. Box13190  Hatfield  0028,pvanzyl3@gmail.com,,012-548 3728,,"866,360,188",SNACK,,,,Shotect Trading                                   ,11/1/07,2,
1542,Old Fashion Fish & Chips,"Shop 2 Capitol Towers  224 Vermeulen Str,  Pretoria",P.O.  Box 1976  Sundowner  2161,lmakgdale@absamail.co.za,,012-323 6090,,"866,071,885",FISH,,,,Zyzon Gen Trading                                 ,11/1/10,2,
1543,Old Fashion Fish & Chips,Shop 4 Navy House  V/D Walt Str  Pta,P.O. Box 1976  Sundowner  2161,lmakgoale@absamail.co.za,,012-323 3293,,"866,071,885",FISH,,,,Morning Dew Trading                               ,5/18/10,2,
1545,Old Fashion Fish & Chips,Shop 8 Myers Place  60 Esselen Str  Sunnyside,P.O. Box 1976  Sundowns  2161,lmakgoale@absamail.co.za,,012-440 5734,,"866,071,885",FISH,,,,,9/1/08,2,
1618,Old Fashion Fish & Chips Bronkhorstspruit,Shoprite Centre  Lanham Str  Bronkhorstspruit,P.O. Box 3014  Halfway House  1685,oldffe@gmail.com,,,"812,777,172","865,995,788",SNACK,,,,Konkuhle Trading                                  ,4/29/11,2,
1612,Old Fashion Fish & Chips Centurion,Shop 1b  Cnr Rooihuiskraal & Hendrik Verwoerd Dr,P.O. Box 238  Raslouw  0109,,,,,,-1,,,,,1/1/12,2,
1619,Old Fashion Fish & Chips Hatfield,1066 Burnette Str  Hatfield  Pta,P.O. Box 3014  Halfway House  1685,oldffe@gmail.com,,,"812,777,172","865,995,188",SNACK,,,,Konkokuhle Trading                                ,10/1/10,2,
1217,Old Fashion Fish & Chips Waverley,769 charl De Villiers Centre  Shop 3 Condonia Str  Waverley,P.o. Box 60845  Karenpark  0118,lynvr@fish4ever.co.za,,,,,SNACK,,,,,5/28/07,2,
1602,Old Fashion Fish & Chips Witbank,Cnr Mandela & OR Tambo Str  Witbank,689 Block B   Siyabuswa,calliba@yahoo.com,,,83,,FISH,,,,S> Mahlangu Builders                              ,2/23/12,2,
699,Olive Grove,103 Club Ave  Waterkloof Heights,,,,012-4602626,,,OTHER,,,,,1/1/99,2,
345,One Military Hospital Cafeteria,,P.O.Box 2  Thaba-Tshwane  0143,,,012-3140009,,,REST,,,,,1/1/98,2,
346,Oom Gert Se plek,Univ of Pta Campus,P.O.Box 12114  Hatfield,,,012-3626811,,,SNACK,,,,,2/1/02,2,
20,Orangery Tea Garden,29 Rabie Str  Lyttelton Agricultiral Holdings  Centurion,P.O.Box 51833  Wierda Park  0149  ,,,012-6644576,,,REST,,,,A Touch of Lavender                               ,5/1/95,2,
347,Orchards Superette,Jensen Str  Orchards Ext 3  Pta,No 12 Parktown Mews  Cnr Green & Birhijten Str  Parktown  Pta,,,012-5495903,,,OTHER,,,,Paj Superette cc                                  ,12/1/97,2,
349,Osilzweni Supermarket Calambazo,Sibande Str 22097  Calambazo,P.O.Box 77469  Mamelodi West,,,012-8011400,,,OTHER,,,,,1/1/84,2,
348,Osizweni Supermarket Cowcourse,Belle Ombre Station  Cowcourse,P.O.Box 46208  Belle Ombre,,,012-3237688,,,CAFE,,,,,12/17/02,2,
351,Ou Loco Restaurant,Railway Grounds  Capital Park,,,,012-3352458,,,REST,,,,Denes Food Distributors cc                        ,10/4/03,2,
350,Oude Kelder Restaurant,"Shop No 5  Van Erkom Arcade  217  Pretorius Str, Pts",,,,012-3241207,,,REST,,,,,10/1/02,2,
352,Ouma Se Vetkoekden,Chris Hougaardt & Koede Str  Wierda Park,P.O.Box 376   Wierdapark   0149,,,012-6540603,,,SNACK,,,,,10/15/02,2,
1098,P and K Caterers,"608 Avril  484 Leyds Str,  Sunnyside,   Pta, 0001",,keneilwe@pandkcaterers.co.za,,3443899,,866162373,FUNC,,,,,3/1/07,2,
353,Pachas Restaurant,22 Dely Rd  LLUB Two Shopping Centre  Hazelwood  0181,As above ,pachas@mweb.co.za,,012-4605063,,,REST,,,,PC Restaurants                                    ,1/1/87,2,
1589,Padbok Thai Cuisine,Shop No 2  Cherry Lane Centre  Brooklyn  Pretoria,P.O. Box 50751  Moreleta Village  0097,padbokthai@gmail.com,,012-346 3308,,012-346 1759,REST,,,,,9/1/11,2,
354,Pakeeza Foods,297 Boom Str  Marabastad,,,,012-3250836,,,SNACK,,,,,1/1/02,2,
356,Panarotiis Queenswood,Cnr Stead & Soutpansberg,P.O. Box 752  Montana Park,,,012-3337119,,,REST,,,,Maldon Manor Beleggings                           ,11/1/00,2,
355,Panarottis,Cnr Old Jhb Rd & Sarel Beard Str,P.O. Box 812  3wierda Park  0149,,,012-66116401,,,REST,,,,Panagant Pty Ltd                                  ,10/18/96,2,
648,Panarottis Menlyn,Shop UF 57  Menlyn park Shopping  Cnr Atterbury & Lios  Garsfontein 0042,322 Albert Str  Waterkloof  0181,pierremr@vodamail.co.za,,012-3681744,,,REST,,,,Adiba                                             ,11/27/03,2,
1209,Panarottis Montana,Shop 29 Kolonnade Centre  Zamezi Rylaan  ,P.O. Box 751  Montana Park  0159,RSMIT@MWEB.CO.ZA,,"5,480,500",,"5,481,400",REST,,,,Panamon                                           ,,2,
357,Panarottis Pizza Pasta Menlyn,Shop UF57  Cnr Atterbury & Lois Str  Menlo Park,Postnet Suite # 353  Private Bag X 20009  Garsfotnein  0042,,,012-3681744,,,REST,,,,Adiba                                             ,11/1/03,2,
1590,Panarottis Witbank,Cnr N4 & Mandela Rd,Postnet Suite 292  Private Bag X7297  Witbank  1035,witbank@panarottis.co.za,,013-692 4321,,013-692 4310,REST,,,,,3/2/11,2,
932,Panarottis Wonderpark,Cnr Heinedrich & Brits Rd  Wonderpark Centre,P.O. Box 60349  Karenpark,,,"5,490,194",,"5,490,163",REST,,,,,,2,
1032,Pancake King Menlyn,Menlyn Shopping Centre,P.O. Box 2216  Wingate Park,,,"3,681,266",,,REST,,,,,3/1/02,2,
861,Pancake Place,Cnr Soutpansberg & Stead Ave  Queenswood,P.O. Box 12648  Queenswood  0021,,,,,,-1,,,,,6/1/05,2,
619,Panda House Chinese T/A,Shop 5 Quiney Centre  Cnr Gerhard & Von Willich Str  Centurion,,,,012-6636679,,,SNACK,,,,,2/1/04,2,
1591,Pangaea ounge,570 Fehrsen Str  Brookllyn Bridge,,pangaea@btmail.co.za,,,,,REST,,,,,,2,
1141,Pappa's Real Food,"Duncan Yard,  Cnr Duncan & Prospect Str  Hatfield  Pta",P.O. Box 2472  Brookllyn Square  0075,pappas@dyher.net,,"3,621,666",,"3,621,666",REST,,,,K.K. Prinsloo Holdings (Pty) Ltd                  ,2/1/06,2,
1535,Parattas,Shop UF 40  Mennlyn Park Shopping Centre,"P.O. 836  Wingate Park,   Pretoria,0153  ",viren@vodamail.co.za,,,,866557899,-1,,,,Dotking                                           ,1/1/12,2,
1576,Parrots Kolonnade,Shop 2/3 Zambesi Drive  Montana,P.O. Box 8799  Centurion,,,012-548 1449,,,REST,,,,,,2,
700,Parrots Menlyn,Atterbury Road,P.O. Box 395  Menlyn   0063,,,012-3484053,,,-1,,,,Karvoni Foods                                     ,,2,
